Text,Class
"""අපි lion king එනකන් බලාගෙන ඉන්නවා.. ලංකාවෙ පොඩි උන් එහෙ මරා ගන්නවා.. අපේ හාමුදුරුවනේ කාටද මෙවා කියන්නේ......#සිරාසිද්දි""",Neutral
"""RT @indika27: 1998 දි මේ බාලවයස්කාර දැරියගේ ඇස් ඉදිරියෙ ඇගේ මව එල්ලලා වදදීල මරද්දි ඇගේ වයස 13යි.. මේ තීන්දුව දෙන්නෙ 2018 එතෝට ඇයට 33ක් වයස.…""",Neutral
"""RT @Gaveenk: දැන් ඉන්න පොඩි උන්ට ඉස්සල්ලම වැඩිහිටියන්ට ගරු කිරීම උගන්නන්න ඕනේ.""",Neutral
"""RT @iRuwanthi: දෙවනි ඉනිම බලලා මිනී මරා ගන්නවනම් අපි x-files බලපු බැලිල්ලට FBI එකේ ඉන්න ඔනී..""",Neutral
"""RT @dudeum_Nethu: මාතර උංගෙ ට්වීට් වලට රිප්ලයි කරන්නත් බයයි. ඕකුං ඇන්නොත් එහෙම.""",Neutral
"""RT @kenshanaka: මිනී මරන පොඩි උන් දෙවැනි ඉනිම බලන්නෙ නෑ,  එහෙනම් බලන්න ඊට වඩා එව්වා තියෙනවා...""",Neutral
"""@dilanka25 අපේ පන්තියෙත් එකෙක් ඉන්නවා. හැමදාම බොනවා. ඊට පස්සේ පාඩම් මතක නෑ කියලා අඩනවා.....""",Neutral
"""RT @tnMeedin: චන්දයක් තිබ්බොත් මම මානව අයිතිවාසිකම් නඩුවක් දානව. අවුරුදු පහකට සැරයක් තියන්න ඕන මහ මැතිවරණය අවුරුදු 3 මාස හයකින් තියල රටේ ස…""",Neutral
"""@dilanka25 Was it today?? Apita ඊයෙ දවසම ඔහොමයි 😑""",Neutral
"""@dilanka25 ඊළඟ අවුරුද්දේ තමා....😑""",Neutral
"""@dilanka25 බැරි ද මටත් රස්සාවක් හොයලා දෙන්න🙏""",Neutral
"""RT @tikirimaarie: @Erandeeplus අඩේ බලන්නෝන😌 තෑන්ක්ස්💕""",Neutral
"""@dilanka25 ගොඩක් අයට අයිතිකාරයො හම්බූනා.....""",Neutral
"""RT @Twin_Malli: මේක නිසාචර ආණ්ඩුවක්ද බන් ?  ඔක්කොම සීන් කෝන් වෙන්නේ රෑටනේ. 🤔""",Neutral
"""RT @maalupaan: යකො මගෙ වයසෙ කෙල්ලන්ට දෙවනි ලමයත් හම්බ වෙලා...අපි මොනවද මේ ජීවිතේ කරගෙන තියෙන්නෙ යකෝ 😂""",Neutral
"""RT @MaheshNegombo: ගොඩක් වෙලාවට තෝරාගත් දුම්‍රියපල වලදී මේ වැට හම්බෙනව. ඒ මගීන්ගේ ආරක්ශාවට දාපු එකක්. කෝච්චිය ඇවිල්ල හරියටම ඒ අදාල දොර ගාවි…""",Neutral
"""@MaheshNegombo ජය වේවා!! 🙏😊""",Neutral
"""RT @MaheshNegombo: @Erandeeplus ඔන්න 600 වෙනි ෆලෝවර් 😃😃""",Neutral
"""@Sanju_Live දිගටම නොනවත්වා මෙහෙම උනොත් අපිට සිද්ද වෙනව ක්‍රියාමාර්ගයක් ගන්න.. ගහනව අපිත් ඔක්කොම ඩුප්ලිකේට්..""",Neutral
"""@Dilan_Perera45 කොපි කරලා සර්ච් කරලා බලන්න ඔයාට සැක නම් ඕකෙ ඔරිජිනල් කාගෙද කියලා හුම්😒""",Neutral
"""එඩේරා පසුපස ගව රැල එන්නා සේ අපි පසු පස අපේ ගව රැල එනවලු...අයියො ....🤣🤣🤣 https://t.co/DD39YRdrWR""",Neutral
"""@milindarj රංගේ ඉන්නවා... කොහොමත් මෙෙත්‍රීගේ සෙල්ලම් තව උපරිම උනොත් දවස් 352යි... 😂""",Political
"""බේරු­වල හොරො­යින් තොගයේ සැක­ක­රුවෝ රිමාන්ඩ් https://t.co/Yan4JyZIGG""",Neutral
"""තිලා උඹ එදා මේ කෙල්ලට මතුරපු නාරං කැවුමක් කැව්ව නේද? ඇත්ත කියාපන්.. මට සැක හිතුන ළඟටම වෙලා ඉඳගෙන හිටපු විදිහට 🤨🤨 https://t.co/cdlhoDv11C""",Neutral
"""@RakzzMaduOnline @Chamalka_N @Soulchild_Rishi ෆේක් එකක් කියලා හිතලා බ්ලොක් කරනවා තව ටිකෙන්😂""",Neutral
"""@ChanakaDinushan @SajithP අනේ පල හුත්තො තොපේ මහ එකාගෙ දවසක වියඳම කීයද ඒ දවස් වල""",Sexism
"""@DJSlash9 @moogater @RathuMakaraFM_ එන්න එන්න දැන් පරක්කු නෑ... මුළ ටික හෙට https://t.co/p7vdVphhDN එකෙන් අහමු ඊට පස්සේ ආයම 🙊""",Neutral
"""@maalupaan හා මම ලංකාවට ආපු දවසක ඔයාගේ මාළූ පාන් හදලා දෙන්න""",Neutral
"""@nwty_ck @dudeum_Nethu අපිටත් එහෙම කරයිද දන් නෑ දවසක 😥😥😥""",Neutral
"""හිතලා ට්වීට් දානවට වඩා ඩුබ් ගහන එක නම් 😍✋🤝""",Neutral
"""@MatiBole බෑනෙ මැටිබෝලෙ කරන්න...ගමේ කෙල්ලො ගැන හිතලා නොයා ඉන්නවා 😂✌🏽  අර නාඩගමේ රජාට ඇන්ද සීන් එක වෙන්නෙ නැත්තන් 🤭""",Neutral
"""@Madurangakalpa1 ගහමු..පතා එකේ... දවසක..😁""",Neutral
"""නංගි තරහ වෙලා කියහල්ලකො... ඕක කෙල්ලට ආරංචි උනොත් කෙලින්ම නෑන පොඩ්ඩගෙ පැත්ත අරන් මාව බලයෙන් පහ කරනව කියහල්ලකො....😌""",Neutral
"""එක දවසක අපි නුපුරුදු සුවඳක හිත හෙමිහිට බැඳුනා අප හමුවුණු හිනැහුණු මතකය  සසර පුරුදු හැඟුණා  🖤🖤🖤 — feeling loved""",Neutral
"""@nsadisha 😂😂😂😂 ආපු දවසක පෙනන""",Neutral
"""@techn0ish 😂😂😂 මේකට මොනාට් උනොත් මං ආයෙ ටුයිටර් නෑහ් 😂🤘""",Neutral
"""@MatiBole උදම්මිට පාරෙන් එන දවසක අනිවා එනවා ඔන්න""",Neutral
"""@PeirisDarshana මම හොයලා හිතලා නෑ. ඇහෙන යමක් විතරයි.""",Neutral
"""@MatiBole ම්ම්ම්ම් බැරිවෙලාවත් සැන්ටා උනොත් මුලින්ම හොයලා දෙන්නේ ඔයාට එහෙනම්.. ☺️""",Neutral
"""විද්‍යාත්මක ව හිතලා කාන්තා කටයුතු හා වියලි කලාප සංවර්ධන අමාත්‍යාංශය හැදුවා. දැන් කාන්තාවන් ගේ වියලි කලාප සංවර්ධනය වෙයි මේම මේම.""",Neutral
"""@PoDiyaa වටයක් දෙකක් දාලා බැරිම උනොත් හිස් අතින් ෆිටෝන් එකට ගිහින් ආයේ වරෙන් 😂""",Neutral
"""අනේ නිකන් ඉන්නව සංජු අක්කෙ 😂 ඔයාහෙ 6යිද ලිස්ට් එක 🙊🙊 ආයෙ හදන් නෑමයි මේකට මොනාහරි උනොත් 😂 https://t.co/7eoD8BRUYz""",Neutral
"""@AchiniHansima එහෙම උනොත් නම් ලොකු දෙයක් 😭♥️""",Neutral
"""@chathuranga513 ඔව් ඉතින් දෙකක් හදලත් මෙහෙම උනානෙ. මේකටත් එහෙම උනොත් ආයෙ හද න්නද ? බෑනෙ""",Neutral
"""සමහරු කතා කරන්නේ නිකන් ජනාධිපතිපති හිතලා කට්ටියව පත් කරනවා වගේනේ. 😂😂😂  පව් අර අහිංසකයා. 😁😂""",Political
"""@Nadeez__ හා බායි එහෙනම් 😂 මොනාහරි උනොත් බායි කියන්න වෙන්නෙත් නෑනෙ 😂😂😂😂""",Neutral
"""@wishawanath හහා 😂😂😂 එහෙමවත් සෙට් උනොත් තමා අපිට""",Neutral
"""අර්ජුන් ඇලෝසියස් හදිසියේ අසනීප වෙයි - ඩෙංගුදැයි සැක - https://t.co/8bZoOfHdHU""",Neutral
"""අර්ජුන් ඇලෝසියස් හදිසියේ අසනීප වෙයි - ඩෙංගුදැයි සැක - https://t.co/RkGbK2kU8K""",Neutral
"""@Nadeez__ නෑ නෑ නෑ 😂😂😂 පරණ එක හදාගත්තොත් ඉන්නව. මේකටත් ඒකම උනොත් එන්නෙ නෑ නෑ නෑ නෑ නෑ""",Neutral
"""මම මේක නැති උනොත් ආයෙ ටුයිටර් එන්නෙ නෑ 😂 https://t.co/yx0XHIdIGl""",Neutral
"""@Nadeez__ හා එහෙනම් 😏 ආයෙ ඉතින් මේකත් නැති උනොත් නම් හදන්නෙ නෑමයි එකක් 😂 පරණ එක හරි ගියොත් නම් 😍😍😍😍😍😍😍😍😍😍""",Neutral
"""මේකටත් මොනාහරි උනොත් ආයෙ ටුයිටර් එන්නෙ නෑ 😂👋""",Neutral
"""@Sansajran @dead_mans_creed 😂😂😂 මාත් දැම්මා එහෙම හිතලා""",Neutral
"""අර්ජුන් ඇලෝසියස් හදිසියේ අසනීප වෙයි - ඩෙංගුදැයි සැක https://t.co/pYURblAJDo https://t.co/pYURblAJDo""",Neutral
"""අර්ජුන් ඇලෝසියස් හදිසියේ අසනීප වෙයි - ඩෙංගුදැයි සැක https://t.co/LTcyrbML7T https://t.co/LTcyrbML7T""",Neutral
"""@Lovely_Paba @tharu__ @akhilasg @Nadeez__ පබා අපි ආයෙම දවසක කතා කරමු.""",Neutral
"""සත්තයි දවසක ඔබ හඩනවා මම හඩන තරමටම....""",Neutral
"""අපි ආයේ ඒ ගැන දවසක කතා කරමු. https://t.co/Fe45fEqV12""",Neutral
